# Witherden, F. D.; Vincent, P. E. On the identification of symmetric quadrature rules for finite element methods. Comput. Math. Appl. 69 (2015), no. 10, 1232-1241
2 18
4.58049158598607811285920925059577395e-02 1.83822707925464005642097949988200138e-01 6.87980811747110261895976160459244335e-03
2.06349257433837933419345185175577425e-01 6.70953985194234513161155697767001094e-01 1.18909554500764149757958485557939886e-02
6.70953985194234513161155697767001094e-01 2.06349257433837933419345185175577425e-01 1.18909554500764149757958485557939886e-02
1.22696757371927553419499117057421481e-01 6.70953985194234513161155697767001094e-01 1.18909554500764149757958485557939886e-02
6.70953985194234513161155697767001094e-01 1.22696757371927553419499117057421481e-01 1.18909554500764149757958485557939886e-02
1.22696757371927553419499117057421481e-01 2.06349257433837933419345185175577425e-01 1.18909554500764149757958485557939886e-02
2.06349257433837933419345185175577425e-01 1.22696757371927553419499117057421481e-01 1.18909554500764149757958485557939886e-02
3.89761103347338253692169134281066202e-03 6.00418954634256914765862968120400947e-01 2.26526725112853269960227723978238960e-03
6.00418954634256914765862968120400947e-01 3.89761103347338253692169134281066202e-03 2.26526725112853269960227723978238960e-03
3.95683434332269702697215340536788391e-01 6.00418954634256914765862968120400947e-01 2.26526725112853269960227723978238960e-03
6.00418954634256914765862968120400947e-01 3.95683434332269702697215340536788391e-01 2.26526725112853269960227723978238960e-03
3.95683434332269702697215340536788391e-01 3.89761103347338253692169134281066202e-03 2.26526725112853269960227723978238960e-03
3.89761103347338253692169134281066202e-03 3.95683434332269702697215340536788391e-01 2.26526725112853269960227723978238960e-03
1.34620167414449892143601050962882503e-02 8.78342189467521717755850351677828324e-01 3.42005505980359074511387901916239381e-03
8.78342189467521717755850351677828324e-01 1.34620167414449892143601050962882503e-02 3.42005505980359074511387901916239381e-03
1.08195793791033293029789543225883426e-01 8.78342189467521717755850351677828324e-01 3.42005505980359074511387901916239381e-03
8.78342189467521717755850351677828324e-01 1.08195793791033293029789543225883426e-01 3.42005505980359074511387901916239381e-03
1.08195793791033293029789543225883426e-01 1.34620167414449892143601050962882503e-02 3.42005505980359074511387901916239381e-03
1.34620167414449892143601050962882503e-02 1.08195793791033293029789543225883426e-01 3.42005505980359074511387901916239381e-03
4.02602834699080631443836024025457439e-02 6.39988092004714594911046293338189776e-01 8.87374455101020255819748111542274184e-03
6.39988092004714594911046293338189776e-01 4.02602834699080631443836024025457439e-02 8.87374455101020255819748111542274184e-03
3.19751624525377341944570104259264480e-01 6.39988092004714594911046293338189776e-01 8.87374455101020255819748111542274184e-03
6.39988092004714594911046293338189776e-01 3.19751624525377341944570104259264480e-01 8.87374455101020255819748111542274184e-03
3.19751624525377341944570104259264480e-01 4.02602834699080631443836024025457439e-02 8.87374455101020255819748111542274184e-03
4.02602834699080631443836024025457439e-02 3.19751624525377341944570104259264480e-01 8.87374455101020255819748111542274184e-03
5.29833518660976530078710089623529360e-03 7.58929479855198494045149453834361260e-01 2.50533043728986085193531784847051324e-03
7.58929479855198494045149453834361260e-01 5.29833518660976530078710089623529360e-03 2.50533043728986085193531784847051324e-03
2.35772184958191740654063445269403447e-01 7.58929479855198494045149453834361260e-01 2.50533043728986085193531784847051324e-03
7.58929479855198494045149453834361260e-01 2.35772184958191740654063445269403447e-01 2.50533043728986085193531784847051324e-03
2.35772184958191740654063445269403447e-01 5.29833518660976530078710089623529360e-03 2.50533043728986085193531784847051324e-03
5.29833518660976530078710089623529360e-03 2.35772184958191740654063445269403447e-01 2.50533043728986085193531784847051324e-03
5.48360042042318992418009774686993330e-04 9.72360728962795666781798630058172768e-01 6.11474063480544889609012048748935592e-04
9.72360728962795666781798630058172768e-01 5.48360042042318992418009774686993330e-04 6.11474063480544889609012048748935592e-04
2.70909109951620142257833601671402389e-02 9.72360728962795666781798630058172768e-01 6.11474063480544889609012048748935592e-04
9.72360728962795666781798630058172768e-01 2.70909109951620142257833601671402389e-02 6.11474063480544889609012048748935592e-04
2.70909109951620142257833601671402389e-02 5.48360042042318992418009774686993330e-04 6.11474063480544889609012048748935592e-04
5.48360042042318992418009774686993330e-04 2.70909109951620142257833601671402389e-02 6.11474063480544889609012048748935592e-04
1.20587695163924643176785053210643753e-01 5.45918775386194599808694021075927166e-01 1.27410876559122197359781919651287879e-02
5.45918775386194599808694021075927166e-01 1.20587695163924643176785053210643753e-01 1.27410876559122197359781919651287879e-02
3.33493529449880757014520925713429081e-01 5.45918775386194599808694021075927166e-01 1.27410876559122197359781919651287879e-02
5.45918775386194599808694021075927166e-01 3.33493529449880757014520925713429081e-01 1.27410876559122197359781919651287879e-02
3.33493529449880757014520925713429081e-01 1.20587695163924643176785053210643753e-01 1.27410876559122197359781919651287879e-02
1.20587695163924643176785053210643753e-01 3.33493529449880757014520925713429081e-01 1.27410876559122197359781919651287879e-02
